caminho,classe,split,origem_dataset,resolucao,phash_orbit
dataset\_work\final\lettuce_downy_v1\train\anomala\images-31-_jpg.rf.14f20051641265fd70deec871019abc9__ann480.jpg,anomala,train,lettuce_downy_v1,460x321,7185893778083303014|4135088915833261465|5425088888254665257|3273391690090919531|11064752568781070905|7371927034096564579|7761554982799437101|2995552065893779787
dataset\_work\final\lettuce_downy_v1\val\anomala\images-15-_jpg.rf.13910f0a7b02f54b3beb87ad8677592d__ann481.jpg,anomala,val,lettuce_downy_v1,626x337,11874457082338161566|15180559074614391686|16583194108736332601|10969385007555426659|9670135900988681426|11399564508135148196|7149982053127502744|4135311800333181926
dataset\_work\final\lettuce_downy_v1\train\anomala\images-27-_jpg.rf.13336e43637b7a328ea3477c6882d75e__ann483.jpg,anomala,train,lettuce_downy_v1,436x519,6030731456293836514|3851300669523466168|7846071037644593449|14526541396416750955|13301148173420556853|16291256721110118739|7738711812843280585|2979493825004233324
dataset\_work\final\lettuce_downy_v1\test\anomala\03_jpg.rf.1473d33298cbe0a2744a0ebd93e50191__ann484.jpg,anomala,test,lettuce_downy_v1,448x321,15828379274026209666|2623965359262233790|2556246399579837345|4278919435478447226|13723806744016218660|9426452238612802011|8805721782935249211|11660755727640459555
dataset\_work\final\lettuce_downy_v1\train\anomala\images-23-_jpg.rf.1485fca478c70f668f3cdade8f09f19a__ann485.jpg,anomala,train,lettuce_downy_v1,407x258,2658412935122954902|15841577311478327958|16637890979044121517|10977640994054743114|10856645899192817883|10856576474687005732|5342507699163256984|12527775776930129382
dataset\_work\final\lettuce_downy_v1\train\anomala\22_jpg.rf.1573ad1e52d57936cd5e7ed5dffe4efd__ann488.jpg,anomala,train,lettuce_downy_v1,536x640,34465788188682519|18420181184261154839|13085651292007967239|5937634226300824351|1686660020481139199|1723158632191916544|2282160288402138706|516441653172672949
dataset\_work\final\lettuce_downy_v1\train\anomala\images-23-_jpg.rf.1610f226f371b70c73b93f3e41574961__ann493.jpg,anomala,train,lettuce_downy_v1,343x403,2013890170245246160|2423091500046338548|11085723422491398521|7414219189418996833|17638778497672192033|15018412488859775515|7004280564104160358|8778030054990338201
dataset\_work\final\lettuce_downy_v1\train\anomala\images-23-_jpg.rf.1610f226f371b70c73b93f3e41574961__ann494.jpg,anomala,train,lettuce_downy_v1,264x208,6944599229678512587|8789280259031787820|2301832853090399201|31803291635298424|3200355052641057145|14657370226906914912|8660594556116168704|16281575626358452511
dataset\_work\final\lettuce_downy_v1\train\anomala\06_jpg.rf.159e24129f71b7a0e6349addca7d4753__ann495.jpg,anomala,train,lettuce_downy_v1,379x428,8532670042992714393|10496126787052092006|14504008991957743588|7848954283856892376|7402426521932769681|11070466025200970358|15569386926239051116|16462827247227062473
dataset\_work\final\lettuce_downy_v1\train\anomala\images-30-_jpg.rf.166976458468bc61d105274910cff479__ann496.jpg,anomala,train,lettuce_downy_v1,235x155,10927629292921254180|1628828003559698907|11011139892124201235|16576704428270383923|15812528036101921302|2626084437808162455|3707504494692011238|1382942027472031640
dataset\_work\final\lettuce_downy_v1\train\anomala\images-30-_jpg.rf.166976458468bc61d105274910cff479__ann497.jpg,anomala,train,lettuce_downy_v1,177x139,18201161433508069577|13841318915217357924|14992549285477018344|17642785413092976872|7276809897662879424|14537841491864426492|16764888841957136372|16783337076329025744
dataset\_work\final\lettuce_downy_v1\test\anomala\27_jpg.rf.164d2b371bb195fae1f15d3e84bbd03d__ann498.jpg,anomala,test,lettuce_downy_v1,364x601,7363922289285542964|11039422806213383122|18186778760772369564|13896324804988945094|15191681172400255897|3761757406857015654|14322239308590340544|11294030457746384124
dataset\_work\final\lettuce_downy_v1\test\anomala\27_jpg.rf.164d2b371bb195fae1f15d3e84bbd03d__ann499.jpg,anomala,test,lettuce_downy_v1,379x617,17019931790695594203|14462026439126212644|12231065018433057170|7080469868938097334|2657242924360709064|15850640739864228588|13146827500000723554|10570345046542433705
dataset\_work\final\lettuce_downy_v1\train\anomala\-10-_jpg.rf.1633412087713b9e9fcabf5507980e31__ann502.jpg,anomala,train,lettuce_downy_v1,374x574,7679677713951581293|12193129250080348489|11909265251274509428|6529466683328285905|5321414672949327529|7882584888278422378|15117607137596120410|8416135779611657893
dataset\_work\final\lettuce_downy_v1\train\anomala\images-40-_jpg.rf.182d0b89817e7c99ab90dbef41733007__ann504.jpg,anomala,train,lettuce_downy_v1,503x465,4779662699732821350|13678862087160093081|15105586186565831135|8393219483137567748|11050070094806046141|7378517779882005570|318714983073741428|16125505250014699985
dataset\_work\final\lettuce_downy_v1\train\anomala\26_jpg.rf.17eb8478d43f566259f1c8ce45688424__ann505.jpg,anomala,train,lettuce_downy_v1,234x321,6939775615990138526|17946122255146589318|14239215798340461732|6640034514172369626|9699837434047434233|11422820237125963616|15770079571940222556|11863667191651736517
dataset\_work\final\lettuce_downy_v1\test\anomala\images-33-_jpg.rf.177dcd6c67d0448b6a6722f2920ffcfa__ann507.jpg,anomala,test,lettuce_downy_v1,326x640,3192591243784015155|14667596940780784691|12867301919366636698|12859628687146801190|3696567523068972491|3732855405896551980|2799214080803763890|11161200781562384818
dataset\_work\final\lettuce_downy_v1\val\anomala\images-33-_jpg.rf.177dcd6c67d0448b6a6722f2920ffcfa__ann508.jpg,anomala,val,lettuce_downy_v1,286x640,17177517227196462775|9852130959769702930|12497046659874776754|5226789528172599730|1338329650338511240|13237823555096044270|12869446149186619720|12855051898468527789
dataset\_work\final\lettuce_downy_v1\train\anomala\images-11-_jpg.rf.16ba732db9f02c03d2efdd06b956398b__ann509.jpg,anomala,train,lettuce_downy_v1,640x586,17337392584706993118|17340737229641755268|18359995651087588276|9235911815717463250|9523477811330590448|16045186132166220528|15142417825820060800|13032233064989641726
dataset\_work\final\lettuce_downy_v1\val\anomala\11_jpg.rf.1685f720cabd2396a11eb54a05dddef0__ann510.jpg,anomala,val,lettuce_downy_v1,640x640,16335318508865705168|13308790809031398644|15579736800253287552|16470760288410125950|17641809558514086584|15047878434954261218|9135071818039006180|9267331787663095512
dataset\_work\final\lettuce_downy_v1\train\anomala\images-29-_jpg.rf.18544f18f3f05428ed78dac00e4a8f7e__ann511.jpg,anomala,train,lettuce_downy_v1,545x381,7073409994714434960|13360997468059878630|8533409260016719265|10505135130957665658|16592556631645776825|10434179418087500130|8815010354892163473|11625289901850913910
dataset\_work\final\lettuce_downy_v1\test\anomala\-8-_jpg.rf.166b1d1a9270b0f0d529353b41429acd__ann514.jpg,anomala,test,lettuce_downy_v1,387x405,6804038093105912496|9640461767361209586|11263173323779798590|14163210122633842819|17484183675381533061|12743724223894940766|9480303777586384324|4536968222424190620
dataset\_work\final\lettuce_downy_v1\train\anomala\images-18-_jpg.rf.178b8ef25e558a10bbbd24248e92f673__ann515.jpg,anomala,train,lettuce_downy_v1,374x428,1557069519268787077|6279905337112146526|11718843231415013136|4211554859375136503|6787670904612857431|9634213775633718037|17802202325187719738|1193448896889725346
dataset\_work\final\lettuce_downy_v1\train\anomala\images-15-_jpg.rf.182b754ce7e2948750210eee3b6cbbce__ann517.jpg,anomala,train,lettuce_downy_v1,281x618,14891615519417622636|10117999197049747657|11761496894612090025|4207245816874912362|14517589285568932492|7845433752835959246|7695125150456570682|12226206797513046435
dataset\_work\final\lettuce_downy_v1\test\anomala\28_jpg.rf.19026c15249b3639d16e7c52cb1a68b6__ann519.jpg,anomala,test,lettuce_downy_v1,638x640,16350869185807545044|12135178825653858692|9577723661703506150|16044329621838293144|9561688280845543592|15308562880550726114|11018323501259466974|16638743320594016900
dataset\_work\final\lettuce_downy_v1\test\anomala\images-2-_jpg.rf.18ebd413c8689467d4c75c7d38a06b8a__ann520.jpg,anomala,test,lettuce_downy_v1,548x455,15976909763498843340|4927704473619711692|8101469768960258788|8181127185405424600|14755538764989817412|14743889996207536605|15614931418708412785|16443330369865084528
dataset\_work\final\lettuce_downy_v1\train\anomala\images-23-_jpg.rf.190424dfa8a3cb5333ad2e05e2764257__ann522.jpg,anomala,train,lettuce_downy_v1,370x299,11968187279577821494|11103534896521835152|9625092569552672976|6788811068412126708|10408477115072518042|3941095718844503974|17646776469020685918|15012872720879883141
dataset\_work\final\lettuce_downy_v1\train\anomala\images-23-_jpg.rf.190424dfa8a3cb5333ad2e05e2764257__ann523.jpg,anomala,train,lettuce_downy_v1,208x207,1862502552925384752|7486373273181746163|8138544159047586100|17397590820722603731|17578668458746373223|3472381090045417497|15237582789783613681|3788051705529823600
dataset\_work\final\lettuce_downy_v1\train\anomala\images-40-_jpg.rf.181ac88aa717e615ea27cbd5bd08a3ef__ann524.jpg,anomala,train,lettuce_downy_v1,411x439,7740795589963178665|3011171157063416170|2505289683905718676|13536754103293209302|7690365469573040425|12205505521009323115|15450331733315476667|10712276414961533986
dataset\_work\final\lettuce_downy_v1\test\anomala\01_jpg.rf.196f8f5e9bfd0695e9302f4a13647223__ann525.jpg,anomala,test,lettuce_downy_v1,372x640,17467860496545142354|12729857239378728117|13174379806874776761|10580306527248503394|13084252875415726512|5969141607655434994|7120864787001300114|13381559178557707446
dataset\_work\final\lettuce_downy_v1\train\anomala\images-3-_jpg.rf.19866cc3eb949d89f91abc1c1a6de959__ann530.jpg,anomala,train,lettuce_downy_v1,391x475,4190934399737682508|11775773357290923461|3626674571404948397|12958382859641303626|14242023921086065571|5501803136935799098|5346457669906257331|12516498183285199922
dataset\_work\final\lettuce_downy_v1\test\anomala\01_jpg.rf.1a077b3e34ca9afb991464757fdff450__ann531.jpg,anomala,test,lettuce_downy_v1,370x640,5465072560400381275|3248384434169795365|10868860026690523754|10832476684424688809|2689662333979202605|6572272320018569035|12228633961016874134|7697307950896043414
dataset\_work\final\lettuce_downy_v1\test\anomala\images-33-_jpg.rf.19d957219807b6b5c10dbbbf22453b16__ann533.jpg,anomala,test,lettuce_downy_v1,630x364,5104277023252300010|11354964342683205032|3465630923441461852|17575255286398428613|12177130391499412637|16879531771380160070|14241954007975847923|6654726588592298032
dataset\_work\final\lettuce_downy_v1\train\anomala\images-33-_jpg.rf.19d957219807b6b5c10dbbbf22453b16__ann534.jpg,anomala,train,lettuce_downy_v1,640x312,2342878222001728526|18103967842837318031|15192390612073169851|13012187798166715426|10360928458451074811|1039321536602014496|2466959279275611316|13529826866129983186
dataset\_work\final\lettuce_downy_v1\train\anomala\27_jpg.rf.1c8c26ac2985716ab31f662072f2b758__ann535.jpg,anomala,train,lettuce_downy_v1,474x640,9235115526288861384|18332960953254799852|11592517015008225688|4249384347649665766|17071417565479332862|14440832013683927424|16603298255263561786|11000389727976480928
dataset\_work\final\lettuce_downy_v1\train\anomala\27_jpg.rf.1c8c26ac2985716ab31f662072f2b758__ann536.jpg,anomala,train,lettuce_downy_v1,435x640,15039370263464920828|17623208447545286080|7828483936827502840|14542903209628922336|13879417949451096820|18178329747112834768|16208967312857223881|17901936992700900460
dataset\_work\final\lettuce_downy_v1\val\anomala\11_jpg.rf.1adaa91d57579e547bc6d827810a4332__ann537.jpg,anomala,val,lettuce_downy_v1,640x640,18196312890008053440|13879159103976938236|16335316331061165536|13308754938672595704|18202050568441928896|13882005338481919740|17888947093640491704|16194251183965319906
dataset\_work\final\lettuce_downy_v1\train\anomala\images-2-_jpg.rf.197c586835768d0b7c547b38c870d3d1__ann538.jpg,anomala,train,lettuce_downy_v1,348x513,6212044514453475982|10760021685746316430|11921970859054232387|6499087706042216761|10282959103404168085|10291545060258166102|4121288176568709466|4860365571173741477
dataset\_work\final\lettuce_downy_v1\train\anomala\images-19-_jpg.rf.1c679b42ffbbc9484344c7631af66f76__ann539.jpg,anomala,train,lettuce_downy_v1,452x453,16495245411669086874|15611931025239291558|10980402487710033585|16625358775487601266|12012869636316506328|11138085144683014884|8258014763630705126|12801136466016690840
dataset\_work\final\lettuce_downy_v1\train\anomala\images-23-_jpg.rf.1a9796f475ab7414cbe89c2e4c9bd83b__ann540.jpg,anomala,train,lettuce_downy_v1,305x377,15012872721014102996|17646776468752246484|4220321094764828582|11562454150833640090|15287103496540775924|15319894332722403536|11101986784145733280|12004217176108536122
dataset\_work\final\lettuce_downy_v1\train\anomala\images-23-_jpg.rf.1a9796f475ab7414cbe89c2e4c9bd83b__ann541.jpg,anomala,train,lettuce_downy_v1,195x209,3787770239675658352|15273611311853531377|4048793463837218833|16425705172697670775|17433551429767067347|8138191353287577652|8639294777786102755|1286041800619077688
dataset\_work\final\lettuce_downy_v1\train\anomala\images_jpg.rf.1b75c23f8a2b2242deecbb8410b347f8__ann543.jpg,anomala,train,lettuce_downy_v1,640x632,3472885973646618328|17560427586660240100|9562456542242290124|11444255846386721740|16468215603735016435|15613597915382755888|14727775572158239390|14715923706566915204
dataset\_work\final\lettuce_downy_v1\train\anomala\04_jpg.rf.1cf2c2b89bec444d7a60543b19fa47ff__ann546.jpg,anomala,train,lettuce_downy_v1,471x418,10823782753747357091|10832085603643247930|11788678700118813105|4208275701321460338|4201233059855225750|11767092544495498646|8244450680254522938|12801987251517823395
dataset\_work\final\lettuce_downy_v1\train\anomala\17_jpg.rf.1b62014717e118d44649f6804fb3360c__ann547.jpg,anomala,train,lettuce_downy_v1,490x421,734922017466756712|12660481165680085961|16191066943492863026|17920495158484390835|14522950761439081391|7507140337085133322|12957860361736008440|3617647129175634656
dataset\_work\final\lettuce_downy_v1\val\anomala\27_jpg.rf.1a3baac7d7fb2c729052ae9486d423bb__ann549.jpg,anomala,val,lettuce_downy_v1,383x605,7231155058717914800|15683050762724348402|15615379408097683940|16488488115267594840|17478921548770551257|12715533865091422820|6371123157597737700|16476872771708171480
dataset\_work\final\lettuce_downy_v1\val\anomala\images-31-_jpg.rf.1ce0719fe552b7106bbbefd9c63d7678__ann553.jpg,anomala,val,lettuce_downy_v1,257x369,16710012847355491372|1754390217551565259|10656870761228949522|3951922424576861623|14686683217232680984|3203421312792192487|13251223739649808438|1321890794378880147
dataset\_work\final\lettuce_downy_v1\train\anomala\images-31-_jpg.rf.1ce0719fe552b7106bbbefd9c63d7678__ann554.jpg,anomala,train,lettuce_downy_v1,223x406,10118619535672521648|14900597128368173810|8127191615020229772|17396374648726542798|17452177777696360910|12732545181057707148|14905213498145795313|10116440266405955952
dataset\_work\final\lettuce_downy_v1\train\anomala\images-24-_jpg.rf.1b411b8dc622550e9433d4735addd81c__ann556.jpg,anomala,train,lettuce_downy_v1,640x640,14768014316982810328|14749463174249485028|3649652472691581566|12941704406036494721|16470464731063169228|15615850081918841548|9347759605140921011|9106956109002548786
dataset\_work\final\lettuce_downy_v1\test\anomala\27_jpg.rf.1b47371192ce888673b021bb05762c2d__ann557.jpg,anomala,test,lettuce_downy_v1,611x400,14034575241123584480|13590795726625596664|2644664553091249233|11039099599489323889|17898548246506413244|16202167831617586370|8202100675543446169|5851321767707849508
dataset\_work\final\lettuce_downy_v1\train\anomala\27_jpg.rf.1b47371192ce888673b021bb05762c2d__ann558.jpg,anomala,train,lettuce_downy_v1,616x414,11849749024869597816|15758443439067807201|16840634429084326131|7517123970243290160|16266360730607727066|8665737779583611556|3523200750336365160|17571014577749210601
dataset\_work\final\lettuce_downy_v1\train\anomala\images-28-_jpg.rf.802f39b3656b1fab8af7c65d531e1d94__ann561.jpg,anomala,train,lettuce_downy_v1,534x613,17121669910879189128|5243977115517444846|7550450407706964916|16856013369683358418|17213515461314594376|9851750384188824813|15146228204808105193|13020912909341345896
dataset\_work\final\lettuce_downy_v1\train\anomala\-8-_jpg.rf.8104172d04b1e37e6e6eed604f897476__ann563.jpg,anomala,train,lettuce_downy_v1,399x442,10216913723582100048|5651134180684772085|2081956665129225368|14400513308659338470|17704433715886451790|5814970012771076493|16630927668244043975|11010395531818624028
