caminho,classe,origem_dataset,categoria_original,largura,altura,formato_original
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1060).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1061).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1062).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1063).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1064).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1065).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1066).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1067).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1068).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1069).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (107).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),433,577,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1070).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1071).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1072).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1073).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1074).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1075).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1076).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1077).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1078).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1079).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (108).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),433,577,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1080).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1081).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1082).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1083).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1084).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1085).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1086).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1087).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1088).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1089).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (109).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),433,577,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1090).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1091).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1092).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1093).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1094).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1095).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1096).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1097).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1098).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1099).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (11).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (110).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),433,577,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1100).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1101).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1102).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1103).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1104).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1105).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1106).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1107).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1108).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1109).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (111).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),429,582,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1110).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1111).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1112).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1113).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1114).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1115).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1116).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1117).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1118).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1119).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (112).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),429,582,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1120).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1121).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1122).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1123).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1124).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1125).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1126).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1127).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1128).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1129).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (113).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),428,583,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1130).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1131).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1132).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1133).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1134).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1135).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1136).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1137).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1138).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1139).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (114).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),413,604,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1140).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1141).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1142).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1143).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1144).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1145).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1146).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1147).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1148).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1149).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (115).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),405,615,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1150).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1151).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1152).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1153).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1154).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1155).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1156).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1157).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1158).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1159).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (116).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),488,512,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1160).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1161).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1162).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1163).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1164).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1165).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1166).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1167).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1168).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1169).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (117).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),438,570,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1170).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1171).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1172).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1173).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1174).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1175).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1176).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1177).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1178).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (1179).jpg,saudavel,spinach_sy69db2nz5,Healthy-Leaf(1399),675,1200,JPEG
