caminho,classe,split,origem_dataset,resolucao,phash_orbit
dataset\_work\final\spinach\train\anomala\Bacterial-Spot(752)__Bacterial-Spot (138).jpg,anomala,train,spinach_sy69db2nz5,300x400,2021838268715486152|14055522726831394028|14309672400136324684|11247224551304961485|17009030784356388803|14468679634797137692|14816162834071361180|5496175392331634374
dataset\_work\final\spinach\train\anomala\Bacterial-Spot(752)__Bacterial-Spot (139).jpg,anomala,train,spinach_sy69db2nz5,300x400,10164078241116555204|5660759805659127516|5084285988401519245|11317052368403277646|15861149155869036366|14161295281262366349|5667546154837937821|10167486607507296070
dataset\_work\final\spinach\train\anomala\Bacterial-Spot(752)__Bacterial-Spot (14).jpg,anomala,train,spinach_sy69db2nz5,675x1200,2363421388515903287|16990971038845050643|7479239982713884422|1813937153832258969|1377907177948105963|3965152416127503392|11028486538263931929|454739554370964327
dataset\_work\final\spinach\val\anomala\Bacterial-Spot(752)__Bacterial-Spot (140).jpg,anomala,val,spinach_sy69db2nz5,300x400,9658852598292098348|11398394315765926603|11389065479263229588|9696135176536168406|14648537407771324318|3183217464983096198|15462998388325715846|10670758319101447838
dataset\_work\final\spinach\train\anomala\Bacterial-Spot(752)__Bacterial-Spot (141).jpg,anomala,train,spinach_sy69db2nz5,300x400,1022052464310830918|10307348996746583452|10240964718427508382|10234169616717549446|11249164243151293327|5064032924522721038|9696121488198010766|11389091115924135822
dataset\_work\final\spinach\train\anomala\Bacterial-Spot(752)__Bacterial-Spot (142).jpg,anomala,train,spinach_sy69db2nz5,300x400,14775808232274992027|5514397492909647654|5157504666986518158|2023870139452855950|2749218475952277324|11176539245281480397|10274570286912968220|10274441669820781383
dataset\_work\final\spinach\train\anomala\Bacterial-Spot(752)__Bacterial-Spot (143).jpg,anomala,train,spinach_sy69db2nz5,300x400,11028839748552703880|7390140242750276590|14307706422158887822|11244937462019338126|17150678702461128550|9817620041096433305|10245448501140590236|10235375162760335302
dataset\_work\final\spinach\train\anomala\Bacterial-Spot(752)__Bacterial-Spot (144).jpg,anomala,train,spinach_sy69db2nz5,300x400,4331947502179946332|14089277570360479428|14886128960603115295|10094285341895232775|14127289912024336323|6669570692807859772|508090237518026380|2256135640802891470
dataset\_work\final\spinach\train\anomala\Bacterial-Spot(752)__Bacterial-Spot (145).jpg,anomala,train,spinach_sy69db2nz5,300x400,14269421280508186573|11249758012716814156|9661953271062535692|10274710819919333327|5480624617463422876|14776054530716665798|14953964583060739982|873165126027908742
dataset\_work\final\spinach\train\anomala\Bacterial-Spot(752)__Bacterial-Spot (146).jpg,anomala,train,spinach_sy69db2nz5,300x400,10961312228251731942|16611256029930528664|5086576288035182478|11247347591775328142|10961501292509890534|16575242677820792472|10238684374335428252|10238726096244086598
dataset\_work\final\spinach\val\anomala\Bacterial-Spot(752)__Bacterial-Spot (147).jpg,anomala,val,spinach_sy69db2nz5,300x400,4056694563006058433|16414945075953602428|922267224353682958|14901371145228293003|8939578823957663203|13911403977507228728|10057547393065209038|1024171403782245388
dataset\_work\final\spinach\train\anomala\Bacterial-Spot(752)__Bacterial-Spot (148).jpg,anomala,train,spinach_sy69db2nz5,300x400,11028769345481411528|7390142475055869900|14308819144033896334|11256249409478926222|14713043556752133990|14414653976023600793|10240958104916932252|10234275376320975814
dataset\_work\final\spinach\val\anomala\Bacterial-Spot(752)__Bacterial-Spot (149).jpg,anomala,val,spinach_sy69db2nz5,300x400,5588407801365729159|5588460717323390750|14955109837904252743|877748255866424861|2166031143910215245|9732117597260058189|2093649777960103436|5156405489931226063
dataset\_work\final\spinach\train\anomala\Bacterial-Spot(752)__Bacterial-Spot (15).jpg,anomala,train,spinach_sy69db2nz5,675x1200,14708223503334181646|14737791347296382858|14881904610921651870|10096607853044500102|9957297616681666508|1011983120651198156|9657445094262513292|11429638168037918670
dataset\_work\final\spinach\train\anomala\Bacterial-Spot(752)__Bacterial-Spot (150).jpg,anomala,train,spinach_sy69db2nz5,300x400,14701758434787135468|14708539852536090568|11396133780694998991|9663373660351301132|14415766302897151948|17009839844322641868|866409893386722182|14960719725845489566
dataset\_work\final\spinach\val\anomala\Bacterial-Spot(752)__Bacterial-Spot (151).jpg,anomala,val,spinach_sy69db2nz5,300x400,10243267733157152588|10239876182624378572|10823960964610076302|10850026491226196878|14708280883443997582|5514391037979993998|10271335937896715158|10245204568932562582
dataset\_work\final\spinach\train\anomala\Bacterial-Spot(752)__Bacterial-Spot (152).jpg,anomala,train,spinach_sy69db2nz5,300x400,2026429949262768108|14269432553090784200|9657726423110199182|11393890724865448846|14419224087584114630|17016575662574739228|10239841061433974686|10243265085663545222
dataset\_work\final\spinach\train\anomala\Bacterial-Spot(752)__Bacterial-Spot (153).jpg,anomala,train,spinach_sy69db2nz5,300x400,1013144947287639574|10308574141200964757|11251758025865047580|14311204905456862151|10780508597036584847|1641015821485018894|14376498920020614086|2030655479407322780
dataset\_work\final\spinach\train\anomala\Bacterial-Spot(752)__Bacterial-Spot (154).jpg,anomala,train,spinach_sy69db2nz5,300x400,11397213783841031286|9667943389154236561|11253499616578382988|14324702596065643470|10509183932542430086|8557973058362092446|14901174865423879110|10100489941415242908
dataset\_work\final\spinach\train\anomala\Bacterial-Spot(752)__Bacterial-Spot (155).jpg,anomala,train,spinach_sy69db2nz5,300x400,2740160294797435417|11177790638997354596|11402040581090585660|9710608526811974595|7257585001900613531|1865061060927620902|14108512717455475590|4335979588655987870
dataset\_work\final\spinach\train\anomala\Bacterial-Spot(752)__Bacterial-Spot (156).jpg,anomala,train,spinach_sy69db2nz5,300x400,14307704489015477107|11245008097453751857|11103175555328415430|12004090912375019164|3548307887317782172|8323504659925667782|11283377006799591334|14309666812133316250
dataset\_work\final\spinach\train\anomala\Bacterial-Spot(752)__Bacterial-Spot (157).jpg,anomala,train,spinach_sy69db2nz5,300x400,506491995126466099|2170499089837824051|2093741061633883789|5084442043562132302|3717746933300272926|3712680488363296519|5621501270449819462|10177666793409482269
dataset\_work\final\spinach\train\anomala\Bacterial-Spot(752)__Bacterial-Spot (158).jpg,anomala,train,spinach_sy69db2nz5,300x400,1093054569699075606|516520967168563351|4048293303241551004|16396279190729378758|10923515251983723271|1650014024408967951|14324698625195215843|11253455873297428024
dataset\_work\final\spinach\train\anomala\Bacterial-Spot(752)__Bacterial-Spot (159).jpg,anomala,train,spinach_sy69db2nz5,300x400,2170481279077632153|9729859194908044390|11248881669103299612|14323574495020698567|7416319193599379335|11081122547848781598|14396755772829583302|2030083737517956252
dataset\_work\final\spinach\train\anomala\Bacterial-Spot(752)__Bacterial-Spot (16).jpg,anomala,train,spinach_sy69db2nz5,675x1200,14811832313403215774|5516402940917518214|5084316911426506700|11316990804013551308|9660027013413703244|11389336521161281229|14703855993566465693|14740024325987864390
dataset\_work\final\spinach\train\anomala\Bacterial-Spot(752)__Bacterial-Spot (160).jpg,anomala,train,spinach_sy69db2nz5,300x400,10092051287678324684|14848131900292665292|14886406038030325382|10094320662582630302|14703997040798011342|14703996705287376524|11427636793877141132|9661918328769451982
dataset\_work\final\spinach\test\anomala\Bacterial-Spot(752)__Bacterial-Spot (161).jpg,anomala,test,spinach_sy69db2nz5,300x400,2184064508826194011|9731475494213764645|11249497459621043773|14305547419704985411|2721870744578755975|6597807947405545246|4865864028054063046|4404062275673923228
dataset\_work\final\spinach\test\anomala\Bacterial-Spot(752)__Bacterial-Spot (162).jpg,anomala,test,spinach_sy69db2nz5,300x400,14270547729163693613|11254261608753367625|10242917104259341980|10275977966510638790|5299064641763880860|3255556157282651078|14305291817470106510|11285499806214399630
dataset\_work\final\spinach\train\anomala\Bacterial-Spot(752)__Bacterial-Spot (163).jpg,anomala,train,spinach_sy69db2nz5,300x400,2170553902377721497|9729786877456647270|10098818925061352986|14887654677542407079|7387046106227869575|11087316019761061662|12036882727599053774|1886522772142040716
dataset\_work\final\spinach\train\anomala\Bacterial-Spot(752)__Bacterial-Spot (164).jpg,anomala,train,spinach_sy69db2nz5,300x400,10234233774762821603|10240989055018803000|10240678074126382750|10269248598655472518|4043967849378422670|16359056357968381838|9697104392111752078|11400422048379575950
dataset\_work\final\spinach\train\anomala\Bacterial-Spot(752)__Bacterial-Spot (165).jpg,anomala,train,spinach_sy69db2nz5,300x400,11389373836645710087|9659952280783905567|9730349527601056647|2184064422426126110|2261749515244212102|520558502346690462|2172783689817870110|9730886251848206727
dataset\_work\final\spinach\train\anomala\Bacterial-Spot(752)__Bacterial-Spot (166).jpg,anomala,train,spinach_sy69db2nz5,300x400,1096458357387478134|1086239925824117904|1733127430916681244|16667695861309735879|10438384163342586639|8557989480242820879|14376507733460209639|2030637749380189464
dataset\_work\final\spinach\train\anomala\Bacterial-Spot(752)__Bacterial-Spot (167).jpg,anomala,train,spinach_sy69db2nz5,300x400,10239825973915617260|10243204124607717320|10233910871624455822|10276962641306687374|14420261479287302030|17007579463450041230|10274693809750908814|10238422852359882382
dataset\_work\final\spinach\train\anomala\Bacterial-Spot(752)__Bacterial-Spot (168).jpg,anomala,train,spinach_sy69db2nz5,300x400,10236452495576991191|10236412628987500304|9910473703737726606|7957358293007144846|1177444037214015374|15493798095890616206|10238708512749743726|10238409678016186761
dataset\_work\final\spinach\train\anomala\Bacterial-Spot(752)__Bacterial-Spot (169).jpg,anomala,train,spinach_sy69db2nz5,300x400,2111725790655090508|5155818006686666701|14305410468786675519|11249463122375411459|14776063052401184071|5480607034340232733|218155799034142364|4548406023400425414
dataset\_work\final\spinach\train\anomala\Bacterial-Spot(752)__Bacterial-Spot (17).jpg,anomala,train,spinach_sy69db2nz5,675x1200,7822219440415250188|14450933255503288271|5478360035086781222|14780303018648612249|14922439077201939656|871194864876490348|11037530193432354509|2759311443475760972
dataset\_work\final\spinach\train\anomala\Bacterial-Spot(752)__Bacterial-Spot (170).jpg,anomala,train,spinach_sy69db2nz5,300x400,10241015330724810139|1010874545206939174|4052164717641606812|14106271382742047686|2760296466816239374|11208665759069052814|14275172326651446211|11251793308767108152
dataset\_work\final\spinach\train\anomala\Bacterial-Spot(752)__Bacterial-Spot (171).jpg,anomala,train,spinach_sy69db2nz5,375x666,5300199217520645761|5588429644103128896|5588429644540380742|5300199216647741085|4654196492982521421|9301656504997744201|11357540715461054025|5081774686461201997
dataset\_work\final\spinach\train\anomala\Bacterial-Spot(752)__Bacterial-Spot (172).jpg,anomala,train,spinach_sy69db2nz5,375x666,3495645565612920320|231969496256876288|1523944176933084235|6096531474004444717|4255243262965763|3948376840700720|3244287342168218452|5412376340917855765
dataset\_work\final\spinach\train\anomala\Bacterial-Spot(752)__Bacterial-Spot (173).jpg,anomala,train,spinach_sy69db2nz5,246x328,295704368911943205|1163140976334511706|1235749369207457810|4907302355870877746|6529689695038612496|2667968862725413380|3605165721832462916|1299295121799587345
dataset\_work\final\spinach\test\anomala\Bacterial-Spot(752)__Bacterial-Spot (174).jpg,anomala,test,spinach_sy69db2nz5,281x374,1163151996547958405|295025455170035548|581530880821633808|14425098314891213444|6674083542871578628|9585356581744682000|9527977909931618504|1162855906787136008
dataset\_work\final\spinach\test\anomala\Bacterial-Spot(752)__Bacterial-Spot (175).jpg,anomala,test,spinach_sy69db2nz5,326x435,3380229565794118|2287317567806877|577308617519335427|9813407885784287248|11321238707821873152|5064164767132945408|1191255412624208008|218427885311165192
dataset\_work\final\spinach\train\anomala\Bacterial-Spot(752)__Bacterial-Spot (176).jpg,anomala,train,spinach_sy69db2nz5,568x439,5046003011324298019|1737966691787095346|1954330374924311962|2812298986416195110|3620171169354685976|2541025252171908934|2758040423506839335|11141094155020476187
dataset\_work\final\spinach\val\anomala\Bacterial-Spot(752)__Bacterial-Spot (177).jpg,anomala,val,spinach_sy69db2nz5,414x603,11042332876965119819|5080908116208852525|5044879465490353673|1242500207931002696|3251043724884673350|5442352962485567129|5228418752155958801|652519585739899718
dataset\_work\final\spinach\train\anomala\Bacterial-Spot(752)__Bacterial-Spot (178).jpg,anomala,train,spinach_sy69db2nz5,439x568,5660773128823098921|10164104476456553544|10164100249536597058|5516693168195063329|5227595509197639309|3012507005783609166|2399881151548985164|4795232181656161933
dataset\_work\final\spinach\train\anomala\Bacterial-Spot(752)__Bacterial-Spot (179).jpg,anomala,train,spinach_sy69db2nz5,437x572,10236428279511714827|10236514197748812847|11258847780203281816|433208788515898118|3426130387773362062|796027766693236622|451223152799843078|10969984153809207196
dataset\_work\final\spinach\test\anomala\Bacterial-Spot(752)__Bacterial-Spot (18).jpg,anomala,test,spinach_sy69db2nz5,675x1200,11586792291734363720|16342593429518124781|2884018050796832292|16978314628944535003|17115384111822720226|5232636495274101920|15824820295892967403|2613933946091013672
dataset\_work\final\spinach\train\anomala\Bacterial-Spot(752)__Bacterial-Spot (180).jpg,anomala,train,spinach_sy69db2nz5,369x530,10096854074492161071|10234187492631743499|11321827805839637916|5046022905672172294|832056726988720014|3426129957669773196|433210901774141254|11258214426877501341
dataset\_work\final\spinach\train\anomala\Bacterial-Spot(752)__Bacterial-Spot (181).jpg,anomala,train,spinach_sy69db2nz5,398x626,10238700008409860107|10238699871373560879|11100570744390028696|2760454908322860806|3390101366808188814|794901978993596302|454600869768023846|10956543585690193306
dataset\_work\final\spinach\train\anomala\Bacterial-Spot(752)__Bacterial-Spot (182).jpg,anomala,train,spinach_sy69db2nz5,388x523,1013091152217705509|10092394482241538074|11330835005497023754|5045037743463417644|1911811367801917324|2669516431694565134|3190680562668077894|728798601164504989
dataset\_work\final\spinach\train\anomala\Bacterial-Spot(752)__Bacterial-Spot (183).jpg,anomala,train,spinach_sy69db2nz5,409x611,5660781933396692015|10164126603321182218|11028513219603238208|5066438620606582273|758872185039949453|3390101263258718030|94174343807586118|4651416284148665753
